series_id,group_id,surface,run_id,run_pos
1965,48,fine_concrete,65,8
1966,63,concrete,59,143
1967,47,concrete,39,68
1968,37,soft_pvc,69,4
1969,41,concrete,45,30
1970,50,concrete,44,1
1971,44,hard_tiles_large_space,48,15
1972,45,wood,66,32
1973,68,fine_concrete,65,66
1974,69,soft_pvc,69,68
1975,62,concrete,58,22
1976,72,fine_concrete,50,2
1977,54,tiled,54,53
1978,68,fine_concrete,65,113
1979,70,soft_pvc,75,45
1980,37,soft_pvc,69,21
1981,57,concrete,33,3
1982,65,wood,68,4
1983,48,fine_concrete,65,31
1984,65,wood,68,6
1985,42,concrete,60,47
1986,47,concrete,39,0
1987,38,wood,41,67
1988,71,tiled,53,1
1989,36,fine_concrete,34,13
1990,49,wood,40,0
1991,42,concrete,60,38
1992,64,tiled,54,47
1993,45,wood,47,3
1994,70,soft_pvc,75,66
1995,48,fine_concrete,65,2
1996,59,hard_tiles_large_space,51,11
1997,46,wood,41,32
1998,40,hard_tiles_large_space,59,74
1999,55,tiled,46,42
2000,66,tiled,35,25
2001,47,concrete,39,48
2002,60,carpet,64,37
2003,49,wood,57,9
2004,59,hard_tiles_large_space,63,12
2005,44,hard_tiles_large_space,48,21
2006,61,concrete,44,78
2007,68,fine_concrete,65,104
2008,46,wood,41,0
2009,60,carpet,64,42
2010,57,concrete,33,6
2011,38,wood,41,114
2012,71,tiled,56,42
2013,72,fine_concrete,50,54
2014,51,soft_pvc,73,53
2015,59,hard_tiles_large_space,63,4
2016,40,hard_tiles_large_space,59,47
2017,40,hard_tiles_large_space,59,28
2018,51,soft_pvc,73,51
2019,68,fine_concrete,65,106
2020,72,fine_concrete,42,0
2021,43,wood,61,30
2022,48,fine_concrete,65,43
2023,61,concrete,44,26
2024,65,wood,40,6
2025,61,concrete,44,69
2026,71,tiled,56,27
2027,39,concrete,59,118
2028,69,soft_pvc,69,71
2029,39,concrete,59,87
2030,60,carpet,64,34
2031,43,wood,40,31
2032,72,fine_concrete,50,35
2033,69,soft_pvc,69,65
2034,54,tiled,54,78
2035,59,hard_tiles_large_space,51,7
2036,61,concrete,44,35
2037,54,tiled,54,85
2038,68,fine_concrete,65,94
2039,39,concrete,59,105
2040,38,wood,41,116
2041,70,soft_pvc,75,43
2042,44,hard_tiles_large_space,48,1
2043,48,fine_concrete,65,17
2044,48,fine_concrete,65,19
2045,46,wood,41,37
2046,71,tiled,56,35
2047,37,soft_pvc,69,33
2048,71,tiled,43,0
2049,71,tiled,55,3
2050,42,concrete,60,8
2051,38,wood,41,77
2052,53,soft_pvc,49,7
2053,47,concrete,39,18
2054,36,fine_concrete,34,25
2055,49,wood,57,29
2056,38,wood,41,110
2057,71,tiled,56,37
2058,43,wood,40,33
2059,62,concrete,58,40
2060,68,fine_concrete,65,126
2061,53,soft_pvc,49,40
2062,45,wood,66,1
2063,63,concrete,52,19
2064,60,carpet,38,2
2065,49,wood,57,55
2066,70,soft_pvc,75,59
2067,46,wood,72,2
2068,70,soft_pvc,75,29
2069,71,tiled,56,21
2070,43,wood,61,21
2071,66,tiled,35,39
2072,41,concrete,45,20
2073,45,wood,47,9
2074,50,concrete,44,0
2075,48,fine_concrete,65,7
2076,41,concrete,45,0
2077,43,wood,61,2
2078,69,soft_pvc,69,49
2079,46,wood,41,12
2080,57,concrete,33,11
2081,71,tiled,55,7
2082,36,fine_concrete,34,6
2083,38,wood,41,121
2084,72,fine_concrete,50,24
2085,59,hard_tiles_large_space,51,24
2086,45,wood,66,14
2087,48,fine_concrete,65,42
2088,36,fine_concrete,34,7
2089,66,tiled,35,42
2090,55,tiled,46,24
2091,55,tiled,46,49
2092,54,tiled,54,107
2093,56,soft_pvc,69,129
2094,71,tiled,56,56
2095,72,fine_concrete,50,41
2096,65,wood,68,16
2097,72,fine_concrete,50,11
2098,68,fine_concrete,65,98
2099,45,wood,66,8
2100,44,hard_tiles_large_space,48,13
2101,53,soft_pvc,49,24
2102,54,tiled,54,109
2103,69,soft_pvc,69,78
2104,65,wood,68,27
2105,41,concrete,45,19
2106,49,wood,57,51
2107,70,soft_pvc,75,10
2108,44,hard_tiles_large_space,48,39
2109,47,concrete,39,59
2110,70,soft_pvc,75,9
2111,43,wood,40,43
2112,41,concrete,45,37
2113,72,fine_concrete,50,57
2114,71,tiled,56,29
2115,40,hard_tiles_large_space,59,77
2116,64,tiled,54,18
2117,70,soft_pvc,75,26
2118,57,concrete,33,26
2119,64,tiled,54,34
2120,37,soft_pvc,69,15
2121,43,wood,40,41
2122,71,tiled,56,60
2123,62,concrete,58,3
2124,70,soft_pvc,75,32
2125,65,wood,68,25
2126,48,fine_concrete,65,58
2127,41,concrete,45,57
2128,70,soft_pvc,75,16
2129,68,fine_concrete,65,96
2130,66,tiled,35,61
2131,65,wood,40,10
2132,65,wood,40,9
2133,38,wood,41,100
2134,46,wood,41,2
2135,47,concrete,39,30
2136,55,tiled,46,0
2137,47,concrete,39,46
2138,42,concrete,60,46
2139,72,fine_concrete,50,16
2140,48,fine_concrete,71,2
2141,49,wood,40,1
2142,40,hard_tiles_large_space,59,48
2143,46,wood,41,28
2144,69,soft_pvc,69,52
2145,72,fine_concrete,50,56
2146,62,concrete,58,43
2147,48,fine_concrete,65,25
2148,65,wood,62,12
2149,49,wood,57,3
2150,68,fine_concrete,65,83
2151,56,soft_pvc,69,108
2152,65,wood,40,4
2153,38,wood,41,84
2154,49,wood,57,1
2155,57,concrete,33,16
2156,52,carpet,37,3
2157,38,wood,41,63
2158,43,wood,40,32
2159,55,tiled,46,14
2160,66,tiled,35,23
2161,45,wood,47,0
2162,43,wood,61,20
2163,70,soft_pvc,75,24
2164,55,tiled,46,2
2165,72,fine_concrete,42,2
2166,66,tiled,35,48
2167,51,soft_pvc,73,13
2168,71,tiled,56,59
2169,72,fine_concrete,50,37
2170,43,wood,40,22
2171,62,concrete,44,89
2172,61,concrete,44,21
2173,65,wood,40,12
2174,62,concrete,58,33
2175,68,fine_concrete,65,68
2176,53,soft_pvc,49,5
2177,59,hard_tiles_large_space,51,8
2178,64,tiled,54,27
2179,55,tiled,46,39
2180,65,wood,68,2
2181,57,concrete,33,37
2182,46,wood,41,6
2183,45,wood,66,13
2184,70,soft_pvc,75,61
2185,40,hard_tiles_large_space,59,60
2186,45,wood,66,35
2187,45,wood,47,5
2188,72,fine_concrete,50,15
2189,42,concrete,60,49
2190,38,wood,41,83
2191,44,hard_tiles_large_space,48,42
2192,56,soft_pvc,69,122
2193,45,wood,66,21
2194,64,tiled,54,32
2195,47,concrete,39,61
2196,38,wood,41,69
2197,43,wood,61,29
2198,57,concrete,33,32
2199,45,wood,66,37
2200,37,soft_pvc,69,8
2201,43,wood,61,24
2202,40,hard_tiles_large_space,36,4
2203,71,tiled,53,3
2204,47,concrete,39,25
2205,38,wood,41,109
2206,65,wood,68,19
2207,51,soft_pvc,73,45
2208,47,concrete,39,26
2209,45,wood,66,34
2210,68,fine_concrete,65,95
2211,72,fine_concrete,50,45
2212,53,soft_pvc,49,33
2213,47,concrete,39,60
2214,48,fine_concrete,65,35
2215,44,hard_tiles_large_space,48,37
2216,41,concrete,45,43
2217,37,soft_pvc,69,5
2218,40,hard_tiles_large_space,59,21
2219,39,concrete,59,106
2220,48,fine_concrete,65,10
2221,42,concrete,60,25
2222,57,concrete,33,5
2223,44,hard_tiles_large_space,59,20
2224,72,fine_concrete,50,52
2225,44,hard_tiles_large_space,48,6
2226,57,concrete,33,15
2227,47,concrete,39,24
2228,59,hard_tiles_large_space,51,30
2229,64,tiled,54,40
2230,45,wood,47,4
2231,71,tiled,56,45
2232,51,soft_pvc,73,20
2233,53,soft_pvc,49,53
2234,64,tiled,54,4
2235,53,soft_pvc,49,66
2236,61,concrete,44,56
2237,71,tiled,55,2
2238,53,soft_pvc,49,61
2239,62,concrete,44,92
2240,60,carpet,64,6
2241,55,tiled,46,6
2242,39,concrete,59,133
2243,42,concrete,60,69
2244,62,concrete,58,21
2245,43,wood,61,6
2246,45,wood,66,19
2247,46,wood,41,43
2248,44,hard_tiles_large_space,59,4
2249,45,wood,47,11
2250,46,wood,41,21
2251,57,concrete,33,10
2252,47,concrete,39,56
2253,59,hard_tiles_large_space,51,22
2254,36,fine_concrete,34,12
2255,42,concrete,60,61
2256,55,tiled,46,28
2257,72,fine_concrete,50,22
2258,72,fine_concrete,50,9
2259,46,wood,41,8
2260,68,fine_concrete,65,73
2261,42,concrete,60,34
2262,46,wood,41,5
2263,53,soft_pvc,49,4
2264,42,concrete,60,45
2265,38,wood,41,64
2266,72,fine_concrete,50,26
2267,46,wood,72,11
2268,45,wood,47,1
2269,36,fine_concrete,34,21
2270,47,concrete,39,6
2271,53,soft_pvc,49,15
2272,64,tiled,54,37
2273,61,concrete,44,73
2274,72,fine_concrete,50,36
2275,65,wood,68,5
2276,61,concrete,44,48
2277,38,wood,41,81
2278,43,wood,40,20
2279,44,hard_tiles_large_space,48,41
2280,71,tiled,56,55
2281,55,tiled,56,12
2282,48,fine_concrete,65,29
2283,45,wood,67,6
2284,42,concrete,60,53
2285,62,concrete,44,98
2286,36,fine_concrete,34,24
2287,64,tiled,54,7
2288,71,tiled,56,47
2289,64,tiled,54,33
2290,39,concrete,59,82
2291,69,soft_pvc,69,62
2292,61,concrete,44,29
2293,55,tiled,56,5
2294,59,hard_tiles_large_space,51,21
2295,61,concrete,44,79
2296,62,concrete,58,28
2297,57,concrete,33,27
2298,53,soft_pvc,49,17
2299,45,wood,47,13
2300,38,wood,41,93
2301,59,hard_tiles_large_space,51,6
2302,40,hard_tiles_large_space,59,33
2303,48,fine_concrete,65,36
2304,39,concrete,59,111
2305,66,tiled,35,56
2306,45,wood,67,9
2307,39,concrete,59,134
2308,39,concrete,59,93
2309,46,wood,41,44
2310,56,soft_pvc,69,117
2311,69,soft_pvc,69,92
2312,45,wood,67,7
2313,72,fine_concrete,50,23
2314,70,soft_pvc,75,39
2315,68,fine_concrete,65,115
2316,44,hard_tiles_large_space,59,16
2317,41,concrete,45,9
2318,64,tiled,54,52
2319,43,wood,61,5
2320,41,concrete,45,53
2321,42,concrete,60,30
2322,53,soft_pvc,49,22
2323,60,carpet,64,10
2324,55,tiled,56,7
2325,51,soft_pvc,73,32
2326,62,concrete,58,25
2327,43,wood,40,27
2328,41,concrete,45,63
2329,46,wood,41,26
2330,64,tiled,54,41
2331,47,concrete,39,1
2332,49,wood,57,7
2333,41,concrete,45,35
2334,61,concrete,44,77
2335,42,concrete,60,59
2336,49,wood,57,45
2337,72,fine_concrete,50,47
2338,61,concrete,44,62
2339,72,fine_concrete,50,32
2340,44,hard_tiles_large_space,48,0
2341,69,soft_pvc,69,45
2342,46,wood,41,11
2343,69,soft_pvc,69,40
2344,51,soft_pvc,73,56
2345,71,tiled,56,57
2346,49,wood,57,31
2347,54,tiled,54,82
2348,51,soft_pvc,73,27
2349,71,tiled,56,44
2350,39,concrete,59,137
2351,50,concrete,44,5
2352,59,hard_tiles_large_space,63,26
2353,43,wood,40,19
2354,36,fine_concrete,34,4
2355,42,concrete,60,36
2356,62,concrete,58,30
2357,62,concrete,44,87
2358,65,wood,68,10
2359,39,concrete,59,122
2360,47,concrete,39,50
2361,65,wood,68,24
2362,41,concrete,45,21
2363,72,fine_concrete,50,21
2364,65,wood,68,8
2365,38,wood,41,60
2366,54,tiled,54,70
2367,47,concrete,39,17
2368,49,wood,57,26
2369,39,concrete,59,130
2370,65,wood,62,14
2371,40,hard_tiles_large_space,59,51
2372,53,soft_pvc,49,0
2373,66,tiled,35,4
2374,49,wood,57,46
2375,40,hard_tiles_large_space,36,7
2376,39,concrete,59,102
2377,43,wood,40,45
2378,48,fine_concrete,65,11
2379,42,concrete,60,1
2380,38,wood,41,61
2381,65,wood,68,12
2382,40,hard_tiles_large_space,59,72
2383,37,soft_pvc,69,25
2384,64,tiled,54,29
2385,49,wood,57,5
2386,56,soft_pvc,69,127
2387,53,soft_pvc,49,41
2388,38,wood,41,82
2389,61,concrete,44,49
2390,43,wood,61,19
2391,54,tiled,54,96
2392,51,soft_pvc,73,35
2393,47,concrete,39,5
2394,48,fine_concrete,65,46
2395,71,tiled,56,50
2396,69,soft_pvc,69,82
2397,59,hard_tiles_large_space,51,17
2398,44,hard_tiles_large_space,48,12
2399,61,concrete,44,76
2400,72,fine_concrete,50,44
2401,38,wood,41,117
2402,54,tiled,54,104
2403,42,concrete,60,37
2404,65,wood,40,8
2405,36,fine_concrete,34,30
2406,43,wood,40,26
2407,39,concrete,45,70
2408,54,tiled,54,63
2409,41,concrete,45,29
2410,47,concrete,39,14
2411,55,tiled,46,29
2412,70,soft_pvc,75,48
2413,51,soft_pvc,73,34
2414,53,soft_pvc,49,50
2415,61,concrete,44,47
2416,48,fine_concrete,65,45
2417,51,soft_pvc,73,21
2418,42,concrete,60,56
2419,65,wood,68,14
2420,42,concrete,60,63
2421,59,hard_tiles_large_space,51,27
2422,68,fine_concrete,65,118
2423,55,tiled,46,27
2424,44,hard_tiles_large_space,59,2
2425,61,concrete,44,23
2426,46,wood,72,1
2427,61,concrete,44,50
2428,65,wood,62,2
2429,54,tiled,54,74
2430,46,wood,41,31
2431,42,concrete,60,65
2432,37,soft_pvc,69,26
2433,41,concrete,45,4
2434,66,tiled,35,30
2435,64,tiled,54,2
2436,66,tiled,35,59
2437,47,concrete,39,55
2438,57,concrete,33,23
2439,70,soft_pvc,75,20
2440,60,carpet,38,3
2441,44,hard_tiles_large_space,48,8
2442,72,fine_concrete,50,33
2443,70,soft_pvc,75,70
2444,69,soft_pvc,69,35
2445,71,tiled,43,5
2446,37,soft_pvc,69,29
2447,65,wood,40,7
2448,37,soft_pvc,69,22
2449,68,fine_concrete,65,129
2450,68,fine_concrete,65,82
2451,52,carpet,37,2
2452,38,wood,41,73
2453,64,tiled,54,5
2454,72,fine_concrete,50,0
2455,38,wood,41,115
2456,54,tiled,54,115
2457,68,fine_concrete,65,80
2458,60,carpet,38,26
2459,69,soft_pvc,69,70
2460,62,concrete,58,12
2461,59,hard_tiles_large_space,51,0
2462,69,soft_pvc,69,81
2463,57,concrete,33,7
2464,59,hard_tiles_large_space,63,23
2465,57,concrete,33,2
2466,60,carpet,38,14
2467,60,carpet,64,7
2468,71,tiled,56,46
2469,39,concrete,59,98
2470,46,wood,41,25
2471,44,hard_tiles_large_space,48,22
2472,72,fine_concrete,52,0
2473,66,tiled,35,45
2474,42,concrete,60,40
2475,47,concrete,39,34
2476,71,tiled,53,0
2477,49,wood,57,34
2478,60,carpet,38,7
2479,59,hard_tiles_large_space,51,32
2480,53,soft_pvc,49,29
2481,53,soft_pvc,49,57
2482,70,soft_pvc,75,34
2483,54,tiled,54,76
2484,39,concrete,59,80
2485,61,concrete,44,53
2486,57,concrete,33,9
2487,37,soft_pvc,69,23
2488,40,hard_tiles_large_space,36,8
2489,38,wood,41,58
2490,38,wood,41,85
2491,56,soft_pvc,69,128
2492,40,hard_tiles_large_space,59,70
2493,60,carpet,64,21
2494,54,tiled,54,112
2495,54,tiled,54,92
2496,62,concrete,58,15
2497,61,concrete,44,38
2498,53,soft_pvc,49,56
2499,61,concrete,44,30
2500,65,wood,68,33
2501,66,tiled,35,50
2502,70,soft_pvc,75,35
2503,38,wood,41,101
2504,43,wood,40,30
2505,47,concrete,39,63
2506,53,soft_pvc,49,30
2507,54,tiled,54,56
2508,37,soft_pvc,69,24
2509,61,concrete,44,63
2510,42,concrete,60,62
2511,39,concrete,59,97
2512,72,fine_concrete,50,42
2513,60,carpet,38,23
2514,39,concrete,59,92
2515,69,soft_pvc,69,42
2516,53,soft_pvc,49,58
2517,39,concrete,59,115
2518,72,fine_concrete,50,53
2519,65,wood,62,11
2520,54,tiled,54,68
2521,44,hard_tiles_large_space,48,18
2522,65,wood,68,3
2523,64,tiled,54,23
2524,55,tiled,46,31
2525,71,tiled,55,8
2526,69,soft_pvc,69,54
2527,43,wood,40,25
2528,68,fine_concrete,65,101
2529,66,tiled,35,43
2530,65,wood,40,14
2531,68,fine_concrete,65,100
2532,70,soft_pvc,75,47
2533,54,tiled,54,67
2534,66,tiled,35,53
2535,40,hard_tiles_large_space,59,23
2536,57,concrete,33,19
2537,55,tiled,46,1
2538,40,hard_tiles_large_space,59,68
2539,45,wood,66,7
2540,39,concrete,59,104
2541,68,fine_concrete,65,93
2542,42,concrete,60,19
2543,65,wood,62,6
2544,43,wood,40,21
2545,66,tiled,35,46
2546,60,carpet,38,15
2547,44,hard_tiles_large_space,59,3
2548,71,tiled,43,3
2549,40,hard_tiles_large_space,59,27
2550,41,concrete,45,28
2551,51,soft_pvc,73,58
2552,57,concrete,33,38
2553,57,concrete,33,22
2554,69,soft_pvc,69,56
2555,64,tiled,54,0
2556,71,tiled,55,0
2557,47,concrete,39,12
2558,39,concrete,59,88
2559,48,fine_concrete,65,20
2560,66,tiled,35,33
2561,37,soft_pvc,69,17
2562,66,tiled,35,38
2563,61,concrete,44,10
2564,36,fine_concrete,34,1
2565,69,soft_pvc,69,94
2566,51,soft_pvc,73,17
2567,68,fine_concrete,65,133
2568,46,wood,72,8
2569,40,hard_tiles_large_space,59,55
2570,72,fine_concrete,52,6
2571,60,carpet,38,24
2572,46,wood,41,35
2573,66,tiled,35,31
2574,41,concrete,45,17
2575,72,fine_concrete,50,39
2576,59,hard_tiles_large_space,63,2
2577,45,wood,66,4
2578,49,wood,57,40
2579,57,concrete,33,31
2580,71,tiled,56,52
2581,64,tiled,54,48
2582,59,hard_tiles_large_space,63,17
2583,62,concrete,44,93
2584,39,concrete,59,109
2585,54,tiled,54,98
2586,48,fine_concrete,65,49
2587,54,tiled,54,83
2588,57,concrete,33,4
2589,46,wood,72,4
2590,47,concrete,39,38
2591,41,concrete,45,34
2592,62,concrete,44,94
2593,60,carpet,38,22
2594,59,hard_tiles_large_space,63,1
2595,48,fine_concrete,65,37
2596,45,wood,47,8
2597,54,tiled,54,75
2598,70,soft_pvc,75,37
2599,43,wood,61,10
2600,65,wood,62,13
2601,66,tiled,35,21
2602,51,soft_pvc,73,59
2603,62,concrete,58,26
2604,36,fine_concrete,34,15
2605,66,tiled,35,55
2606,40,hard_tiles_large_space,59,38
2607,45,wood,67,4
2608,68,fine_concrete,65,107
2609,43,wood,61,3
2610,40,hard_tiles_large_space,59,63
2611,66,tiled,35,15
2612,55,tiled,56,0
2613,48,fine_concrete,65,28
2614,53,soft_pvc,49,69
2615,71,tiled,56,41
2616,39,concrete,59,103
2617,64,tiled,54,39
2618,54,tiled,54,73
2619,40,hard_tiles_large_space,59,52
2620,48,fine_concrete,65,38
2621,38,wood,41,118
2622,43,wood,61,15
2623,58,soft_pvc,49,75
2624,65,wood,68,1
2625,70,soft_pvc,75,31
2626,55,tiled,56,11
2627,43,wood,61,16
2628,72,fine_concrete,52,4
2629,42,concrete,60,11
2630,59,hard_tiles_large_space,51,26
2631,38,wood,41,88
2632,54,tiled,54,102
2633,44,hard_tiles_large_space,48,16
2634,50,concrete,44,8
2635,41,concrete,45,1
2636,72,fine_concrete,50,10
2637,59,hard_tiles_large_space,63,10
2638,55,tiled,56,2
2639,55,tiled,46,37
2640,64,tiled,54,12
2641,44,hard_tiles_large_space,59,10
2642,42,concrete,60,58
2643,38,wood,41,57
2644,61,concrete,44,14
2645,66,tiled,35,35
2646,53,soft_pvc,49,25
2647,40,hard_tiles_large_space,59,67
2648,39,concrete,59,120
2649,68,fine_concrete,65,81
2650,62,concrete,58,8
2651,39,concrete,59,85
2652,39,concrete,59,119
2653,56,soft_pvc,69,130
2654,69,soft_pvc,69,83
2655,43,wood,61,31
2656,60,carpet,64,12
2657,55,tiled,56,17
2658,48,fine_concrete,65,26
2659,47,concrete,39,39
2660,47,concrete,39,8
2661,51,soft_pvc,73,29
2662,54,tiled,54,72
2663,53,soft_pvc,49,3
2664,47,concrete,39,29
2665,61,concrete,44,25
2666,60,carpet,64,41
2667,41,concrete,45,44
2668,56,soft_pvc,69,104
2669,41,concrete,45,5
2670,60,carpet,38,5
2671,49,wood,57,0
2672,50,concrete,44,3
2673,70,soft_pvc,75,41
2674,71,tiled,56,54
2675,69,soft_pvc,69,57
2676,68,fine_concrete,65,112
2677,43,wood,40,28
2678,62,concrete,58,0
2679,40,hard_tiles_large_space,59,78
2680,44,hard_tiles_large_space,48,5
2681,55,tiled,56,13
2682,70,soft_pvc,75,55
2683,41,concrete,45,26
2684,42,concrete,60,55
2685,62,concrete,58,18
2686,61,concrete,44,22
2687,62,concrete,58,19
2688,42,concrete,60,17
2689,51,soft_pvc,73,1
2690,65,wood,68,35
2691,38,wood,41,87
2692,69,soft_pvc,69,80
2693,45,wood,47,6
2694,46,wood,41,36
2695,53,soft_pvc,49,35
2696,65,wood,68,31
2697,54,tiled,54,86
2698,54,tiled,54,58
2699,70,soft_pvc,75,25
2700,60,carpet,38,12
2701,47,concrete,39,19
2702,51,soft_pvc,73,50
2703,61,concrete,44,36
2704,45,wood,66,12
2705,56,soft_pvc,69,124
2706,42,concrete,60,32
2707,45,wood,67,3
2708,63,concrete,52,20
2709,48,fine_concrete,65,59
2710,69,soft_pvc,69,43
2711,42,concrete,60,22
2712,63,concrete,52,18
2713,39,concrete,59,127
2714,62,concrete,58,9
2715,57,concrete,33,28
2716,43,wood,40,35
2717,51,soft_pvc,73,54
2718,60,carpet,64,31
2719,58,soft_pvc,49,77
2720,49,wood,57,56
2721,69,soft_pvc,69,98
2722,63,concrete,52,22
2723,66,tiled,35,58
2724,69,soft_pvc,69,87
2725,62,concrete,58,27
2726,66,tiled,35,47
2727,57,concrete,33,25
2728,44,hard_tiles_large_space,59,0
2729,72,fine_concrete,50,40
2730,37,soft_pvc,69,32
2731,69,soft_pvc,69,77
2732,48,fine_concrete,65,24
2733,40,hard_tiles_large_space,36,2
2734,55,tiled,46,48
2735,41,concrete,45,38
2736,38,wood,41,86
2737,72,fine_concrete,50,28
2738,66,tiled,35,29
2739,50,concrete,44,4
2740,70,soft_pvc,75,11
2741,42,concrete,60,52
2742,49,wood,40,2
2743,41,concrete,45,65
2744,53,soft_pvc,49,55
2745,49,wood,57,23
2746,43,wood,40,49
2747,46,wood,41,33
2748,65,wood,68,18
2749,65,wood,40,3
2750,49,wood,57,19
2751,39,concrete,45,74
2752,39,concrete,59,110
2753,59,hard_tiles_large_space,63,21
2754,62,concrete,58,41
2755,71,tiled,55,1
2756,72,fine_concrete,52,3
2757,61,concrete,44,41
2758,49,wood,57,32
2759,62,concrete,44,105
2760,53,soft_pvc,49,10
2761,42,concrete,60,0
2762,44,hard_tiles_large_space,48,48
2763,70,soft_pvc,75,13
2764,65,wood,40,15
2765,38,wood,41,125
2766,70,soft_pvc,75,33
2767,70,soft_pvc,75,7
2768,41,concrete,45,3
2769,55,tiled,56,15
2770,65,wood,68,28
2771,72,fine_concrete,50,38
2772,38,wood,41,120
2773,69,soft_pvc,69,48
2774,44,hard_tiles_large_space,48,10
2775,47,concrete,39,67
2776,55,tiled,46,47
2777,69,soft_pvc,69,96
2778,42,concrete,60,20
2779,56,soft_pvc,69,120
2780,39,concrete,59,100
2781,66,tiled,35,9
2782,71,tiled,56,32
2783,61,concrete,44,44
2784,47,concrete,39,41
2785,43,wood,71,7
2786,66,tiled,35,57
2787,65,wood,68,17
2788,69,soft_pvc,69,59
2789,62,concrete,44,88
2790,70,soft_pvc,75,28
2791,43,wood,40,40
2792,51,soft_pvc,73,9
2793,64,tiled,54,36
2794,64,tiled,54,6
2795,70,soft_pvc,75,56
2796,62,concrete,58,5
2797,61,concrete,44,34
2798,70,soft_pvc,75,12
2799,48,fine_concrete,65,18
2800,48,fine_concrete,65,47
2801,55,tiled,46,46
2802,41,concrete,45,31
2803,37,soft_pvc,69,20
2804,47,concrete,39,53
2805,71,tiled,56,24
2806,46,wood,41,50
2807,61,concrete,44,31
2808,46,wood,72,5
2809,51,soft_pvc,73,23
2810,70,soft_pvc,75,18
2811,65,wood,68,11
2812,68,fine_concrete,65,111
2813,43,wood,40,46
2814,47,concrete,39,15
2815,43,wood,61,17
2816,61,concrete,44,60
2817,45,wood,66,9
2818,46,wood,72,9
2819,50,concrete,44,7
2820,45,wood,66,22
2821,48,fine_concrete,65,9
2822,44,hard_tiles_large_space,48,35
2823,59,hard_tiles_large_space,51,34
2824,71,tiled,56,40
2825,59,hard_tiles_large_space,51,2
2826,54,tiled,54,108
2827,62,concrete,44,97
2828,68,fine_concrete,65,132
2829,57,concrete,33,29
2830,69,soft_pvc,69,46
2831,48,fine_concrete,65,52
2832,49,wood,57,38
2833,66,tiled,35,16
2834,39,concrete,59,136
2835,53,soft_pvc,49,45
2836,61,concrete,44,40
2837,53,soft_pvc,49,48
2838,38,wood,41,62
2839,59,hard_tiles_large_space,51,12
2840,51,soft_pvc,73,14
2841,39,concrete,59,113
2842,43,wood,61,9
2843,61,concrete,44,64
2844,38,wood,41,94
2845,65,wood,40,13
2846,48,fine_concrete,65,44
2847,53,soft_pvc,49,62
2848,40,hard_tiles_large_space,59,31
2849,44,hard_tiles_large_space,48,3
2850,64,tiled,54,38
2851,51,soft_pvc,73,52
2852,40,hard_tiles_large_space,59,25
2853,71,tiled,56,49
2854,47,concrete,39,20
2855,65,wood,68,15
2856,44,hard_tiles_large_space,59,9
2857,44,hard_tiles_large_space,59,11
2858,68,fine_concrete,65,114
2859,70,soft_pvc,75,36
2860,43,wood,61,4
2861,62,concrete,44,96
2862,36,fine_concrete,34,23
2863,52,carpet,37,1
2864,59,hard_tiles_large_space,51,1
2865,72,fine_concrete,50,43
2866,59,hard_tiles_large_space,51,9
2867,72,fine_concrete,50,3
2868,71,tiled,56,22
2869,59,hard_tiles_large_space,51,18
2870,44,hard_tiles_large_space,48,43
2871,38,wood,41,76
2872,46,wood,41,24
2873,55,tiled,46,3
2874,51,soft_pvc,73,28
2875,70,soft_pvc,75,38
2876,59,hard_tiles_large_space,51,13
2877,51,soft_pvc,73,24
2878,60,carpet,64,11
2879,70,soft_pvc,75,4
2880,46,wood,41,39
2881,64,tiled,54,8
2882,38,wood,41,111
2883,61,concrete,44,11
2884,53,soft_pvc,49,70
2885,66,tiled,35,63
2886,62,concrete,44,102
2887,39,concrete,59,112
2888,43,wood,61,0
2889,38,wood,41,56
2890,65,wood,62,0
2891,46,wood,41,23
2892,68,fine_concrete,65,97
2893,69,soft_pvc,69,39
2894,40,hard_tiles_large_space,59,54
2895,36,fine_concrete,34,27
2896,42,concrete,60,35
2897,64,tiled,54,30
2898,46,wood,41,45
2899,37,soft_pvc,69,11
2900,55,tiled,46,34
2901,59,hard_tiles_large_space,63,19
2902,67,wood,74,5
2903,51,soft_pvc,73,36
2904,49,wood,57,22
2905,46,wood,41,49
2906,69,soft_pvc,69,74
2907,71,tiled,43,4
2908,54,tiled,54,61
2909,45,wood,66,29
2910,51,soft_pvc,73,44
2911,46,wood,41,16
2912,70,soft_pvc,75,63
2913,60,carpet,64,26
2914,53,soft_pvc,49,42
2915,38,wood,41,112
2916,49,wood,57,36
2917,59,hard_tiles_large_space,63,0
2918,48,fine_concrete,65,5
2919,61,concrete,44,28
2920,43,wood,61,32
2921,43,wood,61,8
2922,61,concrete,44,68
2923,68,fine_concrete,65,127
2924,59,hard_tiles_large_space,51,28
2925,61,concrete,44,43
2926,70,soft_pvc,75,64
2927,41,concrete,45,64
2928,48,fine_concrete,65,62
2929,45,wood,66,28
2930,61,concrete,44,32
2931,60,carpet,64,0
2932,37,soft_pvc,69,30
2933,56,soft_pvc,69,110
2934,59,hard_tiles_large_space,51,15
2935,62,concrete,44,95
2936,71,tiled,56,53
2937,42,concrete,60,16
2938,36,fine_concrete,34,8
2939,51,soft_pvc,73,33
2940,51,soft_pvc,73,4
2941,61,concrete,44,54
2942,51,soft_pvc,73,31
2943,71,tiled,53,5
2944,43,wood,61,13
