series_id,surface
3455,wood
3456,wood
3457,fine_concrete
3458,carpet
3459,concrete
3460,soft_tiles
3461,carpet
3462,soft_pvc
3463,hard_tiles_large_space
3464,carpet
3465,carpet
3466,wood
3467,wood
3468,hard_tiles_large_space
3469,concrete
3470,wood
3471,wood
3472,concrete
3473,concrete
3474,hard_tiles_large_space
3475,fine_concrete
3476,hard_tiles_large_space
3477,hard_tiles_large_space
3478,wood
3479,soft_pvc
3480,concrete
3481,carpet
3482,soft_pvc
3483,concrete
3484,soft_pvc
3485,wood
3486,hard_tiles_large_space
3487,soft_pvc
3488,soft_pvc
3489,soft_pvc
3490,tiled
3491,wood
3492,soft_pvc
3493,soft_tiles
3494,concrete
3495,tiled
3496,soft_pvc
3497,soft_pvc
3498,wood
3499,hard_tiles_large_space
3500,concrete
3501,hard_tiles_large_space
3502,concrete
3503,hard_tiles_large_space
3504,fine_concrete
3505,concrete
3506,concrete
3507,soft_tiles
3508,soft_tiles
3509,hard_tiles_large_space
3510,carpet
3511,concrete
3512,hard_tiles_large_space
3513,concrete
3514,hard_tiles_large_space
3515,soft_pvc
3516,wood
3517,concrete
3518,wood
3519,soft_pvc
3520,soft_pvc
3521,concrete
3522,tiled
3523,fine_concrete
3524,carpet
3525,soft_pvc
3526,hard_tiles_large_space
3527,tiled
3528,wood
3529,carpet
3530,soft_tiles
3531,concrete
3532,wood
3533,soft_pvc
3534,wood
3535,soft_pvc
3536,hard_tiles_large_space
3537,wood
3538,concrete
3539,concrete
3540,fine_concrete
3541,concrete
3542,wood
3543,concrete
3544,wood
3545,wood
3546,hard_tiles_large_space
3547,wood
3548,concrete
3549,concrete
3550,soft_tiles
3551,wood
3552,concrete
3553,wood
3554,soft_pvc
3555,carpet
3556,carpet
3557,wood
3558,soft_tiles
3559,wood
3560,hard_tiles_large_space
3561,concrete
3562,soft_pvc
3563,soft_tiles
3564,soft_pvc
3565,concrete
3566,soft_pvc
3567,soft_pvc
3568,concrete
3569,concrete
3570,concrete
3571,concrete
3572,carpet
3573,carpet
3574,hard_tiles_large_space
3575,wood
3576,soft_tiles
3577,concrete
3578,soft_tiles
3579,soft_tiles
3580,wood
3581,concrete
3582,concrete
3583,fine_concrete
3584,wood
3585,fine_concrete
3586,soft_pvc
3587,wood
3588,concrete
3589,hard_tiles_large_space
3590,soft_pvc
3591,wood
3592,soft_tiles
3593,soft_pvc
3594,concrete
3595,concrete
3596,soft_pvc
3597,carpet
3598,concrete
3599,hard_tiles_large_space
3600,tiled
3601,tiled
3602,soft_pvc
3603,tiled
3604,soft_pvc
3605,concrete
3606,wood
3607,concrete
3608,concrete
3609,wood
3610,soft_pvc
3611,carpet
3612,wood
3613,soft_tiles
3614,concrete
3615,tiled
3616,tiled
3617,wood
3618,wood
3619,tiled
3620,hard_tiles_large_space
3621,hard_tiles_large_space
3622,soft_tiles
3623,soft_tiles
3624,wood
3625,concrete
3626,soft_tiles
3627,soft_tiles
3628,fine_concrete
3629,concrete
3630,concrete
3631,wood
3632,carpet
3633,soft_pvc
3634,soft_pvc
3635,soft_tiles
3636,soft_tiles
3637,concrete
3638,tiled
3639,fine_concrete
3640,wood
3641,concrete
3642,hard_tiles_large_space
3643,concrete
3644,tiled
3645,hard_tiles_large_space
3646,wood
3647,hard_tiles_large_space
3648,soft_tiles
3649,concrete
3650,soft_pvc
3651,wood
3652,concrete
3653,fine_concrete
3654,soft_pvc
3655,concrete
3656,carpet
3657,concrete
3658,tiled
3659,concrete
3660,concrete
3661,soft_tiles
3662,concrete
3663,fine_concrete
3664,concrete
3665,concrete
3666,hard_tiles_large_space
3667,wood
3668,wood
3669,wood
3670,fine_concrete
3671,concrete
3672,soft_tiles
3673,soft_tiles
3674,soft_pvc
3675,hard_tiles_large_space
3676,concrete
3677,fine_concrete
3678,concrete
3679,soft_pvc
3680,concrete
3681,soft_pvc
3682,concrete
3683,concrete
3684,wood
3685,hard_tiles_large_space
3686,soft_tiles
3687,wood
3688,concrete
3689,wood
3690,tiled
3691,concrete
3692,tiled
3693,concrete
3694,hard_tiles_large_space
3695,concrete
3696,wood
3697,concrete
3698,concrete
3699,soft_tiles
3700,carpet
3701,wood
3702,concrete
3703,tiled
3704,concrete
3705,tiled
3706,fine_concrete
3707,fine_concrete
3708,tiled
3709,soft_tiles
3710,concrete
3711,concrete
3712,soft_pvc
3713,wood
3714,concrete
3715,concrete
3716,concrete
3717,wood
3718,concrete
3719,concrete
3720,tiled
3721,soft_tiles
3722,concrete
3723,concrete
3724,wood
3725,soft_pvc
3726,soft_tiles
3727,wood
3728,carpet
3729,concrete
3730,concrete
3731,hard_tiles_large_space
3732,tiled
3733,soft_pvc
3734,soft_pvc
3735,wood
3736,soft_tiles
3737,fine_concrete
3738,wood
3739,concrete
3740,soft_pvc
3741,concrete
3742,tiled
3743,concrete
3744,concrete
3745,soft_pvc
3746,wood
3747,wood
3748,wood
3749,wood
3750,soft_pvc
3751,carpet
3752,wood
3753,soft_pvc
3754,concrete
3755,concrete
3756,hard_tiles_large_space
3757,soft_pvc
3758,tiled
3759,hard_tiles_large_space
3760,concrete
3761,carpet
3762,wood
3763,fine_concrete
3764,concrete
3765,soft_tiles
3766,concrete
3767,concrete
3768,concrete
3769,soft_pvc
3770,tiled
3771,soft_tiles
3772,carpet
3773,concrete
3774,soft_tiles
3775,soft_pvc
3776,concrete
3777,concrete
3778,wood
3779,soft_pvc
3780,wood
3781,hard_tiles_large_space
3782,fine_concrete
3783,concrete
3784,soft_tiles
3785,hard_tiles_large_space
3786,concrete
3787,carpet
3788,soft_pvc
3789,carpet
3790,wood
3791,wood
3792,concrete
3793,wood
3794,concrete
3795,concrete
3796,soft_tiles
3797,concrete
3798,wood
3799,hard_tiles_large_space
3800,hard_tiles_large_space
3801,carpet
3802,fine_concrete
3803,concrete
3804,concrete
3805,wood
3806,concrete
3807,fine_concrete
3808,tiled
3809,wood
3810,soft_pvc
3811,soft_tiles
3812,wood
3813,soft_pvc
3814,carpet
3815,carpet
