series_id,surface
3453,wood
3454,wood
3455,wood
3456,fine_concrete
3457,soft_pvc
3458,carpet
3459,soft_pvc
3460,tiled
3461,concrete
3462,soft_pvc
3463,hard_tiles_large_space
3464,concrete
3465,carpet
3466,wood
3467,soft_pvc
3468,soft_pvc
3469,concrete
3470,wood
3471,wood
3472,concrete
3473,concrete
3474,concrete
3475,hard_tiles_large_space
3476,wood
3477,soft_tiles
3478,fine_concrete
3479,soft_pvc
3480,soft_pvc
3481,concrete
3482,fine_concrete
3483,soft_pvc
3484,wood
3485,concrete
3486,concrete
3487,soft_pvc
3488,tiled
3489,soft_pvc
3490,fine_concrete
3491,wood
3492,tiled
3493,soft_pvc
3494,wood
3495,tiled
3496,soft_pvc
3497,soft_pvc
3498,concrete
3499,soft_tiles
3500,hard_tiles_large_space
3501,wood
3502,soft_tiles
3503,hard_tiles_large_space
3504,soft_pvc
3505,concrete
3506,soft_pvc
3507,tiled
3508,soft_pvc
3509,soft_pvc
3510,concrete
3511,concrete
3512,hard_tiles_large_space
3513,concrete
3514,hard_tiles_large_space
3515,wood
3516,soft_tiles
3517,concrete
3518,hard_tiles_large_space
3519,soft_pvc
3520,soft_pvc
3521,wood
3522,tiled
3523,soft_pvc
3524,carpet
3525,soft_pvc
3526,fine_concrete
3527,concrete
3528,wood
3529,carpet
3530,soft_tiles
3531,soft_tiles
3532,wood
3533,soft_pvc
3534,wood
3535,soft_tiles
3536,hard_tiles_large_space
3537,wood
3538,concrete
3539,concrete
3540,wood
3541,concrete
3542,carpet
3543,wood
3544,tiled
3545,wood
3546,wood
3547,wood
3548,concrete
3549,soft_pvc
3550,concrete
3551,wood
3552,soft_tiles
3553,concrete
3554,soft_tiles
3555,concrete
3556,wood
3557,concrete
3558,wood
3559,wood
3560,hard_tiles_large_space
3561,concrete
3562,soft_pvc
3563,wood
3564,soft_pvc
3565,soft_tiles
3566,soft_pvc
3567,soft_pvc
3568,soft_pvc
3569,concrete
3570,wood
3571,soft_tiles
3572,carpet
3573,concrete
3574,concrete
3575,concrete
3576,wood
3577,concrete
3578,soft_tiles
3579,tiled
3580,wood
3581,concrete
3582,fine_concrete
3583,soft_pvc
3584,wood
3585,hard_tiles_large_space
3586,soft_pvc
3587,wood
3588,soft_tiles
3589,concrete
3590,wood
3591,hard_tiles_large_space
3592,concrete
3593,soft_pvc
3594,concrete
3595,concrete
3596,soft_pvc
3597,fine_concrete
3598,fine_concrete
3599,concrete
3600,wood
3601,tiled
3602,soft_pvc
3603,soft_tiles
3604,tiled
3605,concrete
3606,concrete
3607,concrete
3608,soft_pvc
3609,hard_tiles_large_space
3610,concrete
3611,carpet
3612,concrete
3613,concrete
3614,concrete
3615,tiled
3616,soft_pvc
3617,soft_pvc
3618,carpet
3619,concrete
3620,hard_tiles_large_space
3621,tiled
3622,carpet
3623,soft_pvc
3624,concrete
3625,concrete
3626,soft_tiles
3627,soft_pvc
3628,fine_concrete
3629,wood
3630,wood
3631,soft_pvc
3632,concrete
3633,tiled
3634,tiled
3635,soft_pvc
3636,concrete
3637,fine_concrete
3638,tiled
3639,hard_tiles_large_space
3640,concrete
3641,concrete
3642,soft_tiles
3643,concrete
3644,tiled
3645,soft_pvc
3646,concrete
3647,hard_tiles
3648,wood
3649,soft_pvc
3650,soft_tiles
3651,wood
3652,soft_tiles
3653,soft_pvc
3654,concrete
3655,concrete
3656,concrete
3657,soft_tiles
3658,tiled
3659,concrete
3660,concrete
3661,concrete
3662,soft_pvc
3663,fine_concrete
3664,concrete
3665,wood
3666,hard_tiles_large_space
3667,wood
3668,hard_tiles_large_space
3669,concrete
3670,wood
3671,concrete
3672,soft_tiles
3673,concrete
3674,fine_concrete
3675,hard_tiles_large_space
3676,soft_pvc
3677,fine_concrete
3678,concrete
3679,tiled
3680,concrete
3681,tiled
3682,concrete
3683,fine_concrete
3684,fine_concrete
3685,hard_tiles_large_space
3686,hard_tiles_large_space
3687,concrete
3688,concrete
3689,carpet
3690,tiled
3691,concrete
3692,tiled
3693,soft_tiles
3694,soft_pvc
3695,soft_pvc
3696,wood
3697,concrete
3698,wood
3699,soft_tiles
3700,concrete
3701,concrete
3702,soft_pvc
3703,tiled
3704,soft_tiles
3705,tiled
3706,soft_tiles
3707,soft_pvc
3708,tiled
3709,hard_tiles_large_space
3710,concrete
3711,soft_pvc
3712,soft_pvc
3713,concrete
3714,concrete
3715,soft_pvc
3716,concrete
3717,concrete
3718,concrete
3719,concrete
3720,tiled
3721,soft_tiles
3722,soft_pvc
3723,concrete
3724,concrete
3725,soft_pvc
3726,concrete
3727,tiled
3728,soft_tiles
3729,soft_tiles
3730,soft_pvc
3731,soft_pvc
3732,tiled
3733,soft_pvc
3734,concrete
3735,soft_pvc
3736,soft_pvc
3737,wood
3738,soft_pvc
3739,soft_tiles
3740,soft_pvc
3741,concrete
3742,tiled
3743,soft_pvc
3744,concrete
3745,soft_pvc
3746,concrete
3747,concrete
3748,concrete
3749,wood
3750,soft_tiles
3751,fine_concrete
3752,wood
3753,soft_tiles
3754,wood
3755,soft_tiles
3756,soft_tiles
3757,soft_pvc
3758,wood
3759,hard_tiles_large_space
3760,concrete
3761,carpet
3762,concrete
3763,fine_concrete
3764,concrete
3765,fine_concrete
3766,concrete
3767,concrete
3768,soft_pvc
3769,soft_pvc
3770,tiled
3771,wood
3772,concrete
3773,concrete
3774,carpet
3775,tiled
3776,concrete
3777,concrete
3778,concrete
3779,soft_pvc
3780,soft_pvc
3781,soft_pvc
3782,fine_concrete
3783,soft_pvc
3784,soft_tiles
3785,tiled
3786,soft_pvc
3787,concrete
3788,hard_tiles_large_space
3789,concrete
3790,concrete
3791,hard_tiles_large_space
3792,soft_pvc
3793,wood
3794,concrete
3795,concrete
3796,concrete
3797,concrete
3798,wood
3799,concrete
3800,soft_tiles
3801,wood
3802,fine_concrete
3803,concrete
3804,concrete
3805,wood
3806,concrete
3807,soft_pvc
3808,tiled
3809,soft_tiles
3810,concrete
3811,soft_pvc
3812,carpet
3813,concrete
3814,concrete
3815,wood
